,mcg,gvh,alm,mit,erl,pox,vac,nuc,Probability0,Probability1,Probability2,Probability3,Probability4,cluster_label,Max_prob,Min_prob
1122,0.33,0.47,0.55,0.24,0.5,0.0,0.45,0.67,0.41325997699117933,0.28573882225190456,0.42915072949482125,0.37297608823335887,0.26969706416110945,2,0.42915072949482125,0.28573882225190456
1123,0.37,0.4,0.38,0.18,0.5,0.0,0.51,0.22,0.5300915691572831,0.390196573325173,0.5668396600294043,0.5103251394388,0.41746308603689275,2,0.5668396600294043,0.390196573325173
1124,0.43,0.47,0.47,0.18,0.5,0.0,0.47,0.22,0.6472525811665157,0.38138055204345467,0.6900112579607662,0.49615373511825994,0.4571810484300415,2,0.6900112579607662,0.38138055204345467
1125,0.66,0.43,0.57,0.6,0.5,0.0,0.19,0.33,0.42020890431035857,0.279631397797238,0.39298830713811583,0.297481699992062,0.3010282497379947,0,0.42020890431035857,0.279631397797238
1126,0.55,0.4,0.62,0.22,0.5,0.0,0.37,0.28,0.5659689873292707,0.3588556054026945,0.590260688337406,0.44824875337482184,0.3904497752591136,2,0.590260688337406,0.3588556054026945
1127,0.33,0.46,0.6,0.18,0.5,0.0,0.51,0.26,0.5917932490257174,0.3895732146743678,0.6285941074538091,0.5035671400897219,0.38229354866860094,2,0.6285941074538091,0.3895732146743678
1128,0.51,0.5,0.54,0.11,0.5,0.0,0.6,0.22,0.641081973406906,0.2955091113409469,0.6809478674213945,0.38379481940000504,0.4215629885780038,2,0.6809478674213945,0.2955091113409469
1129,0.54,0.6,0.57,0.17,0.5,0.0,0.44,0.22,0.6250882423749777,0.29410055415051956,0.6599038143122514,0.3742565610260468,0.5052631990202161,2,0.6599038143122514,0.29410055415051956
1130,0.45,0.57,0.38,0.28,0.5,0.0,0.53,0.31,0.6108624999472483,0.3143549764497229,0.6310581025405992,0.41297470569652434,0.5647674757830694,2,0.6310581025405992,0.3143549764497229
1131,0.55,0.57,0.51,0.07,0.5,0.0,0.55,0.22,0.6100890183462797,0.2717359278745453,0.6494824190451913,0.355317956876716,0.48978631559679686,2,0.6494824190451913,0.2717359278745453
1132,0.54,0.47,0.58,0.4,0.5,0.0,0.46,0.27,0.7282153382130139,0.3303047164559079,0.7069109939330316,0.40557987756361846,0.4674087363440176,0,0.7282153382130139,0.3303047164559079
1133,0.36,0.32,0.55,0.27,0.5,0.0,0.47,0.43,0.47721408868488285,0.3893256046406427,0.48963781464809863,0.5000230621457006,0.3196732385370229,2,0.48963781464809863,0.3893256046406427
1134,0.46,0.41,0.45,0.23,0.5,0.0,0.48,0.22,0.6339803302281127,0.3946407665961337,0.6666732390072739,0.5122468186331064,0.48062122202538987,2,0.6666732390072739,0.3946407665961337
1135,0.4,0.39,0.6,0.23,0.5,0.0,0.52,0.31,0.5741150269274309,0.44273292347228643,0.6004369593614607,0.5766364452182418,0.37848966430272785,2,0.6004369593614607,0.44273292347228643
1136,0.52,0.47,0.58,0.18,0.5,0.0,0.34,0.11,0.538983007849541,0.3179911348884127,0.5685884246604205,0.37980666475685965,0.35251017239132054,2,0.5685884246604205,0.3179911348884127
1137,0.52,0.47,0.58,0.18,0.5,0.0,0.34,0.11,0.538983007849541,0.3179911348884127,0.5685884246604205,0.37980666475685965,0.35251017239132054,2,0.5685884246604205,0.3179911348884127
1138,0.5,0.45,0.51,0.19,0.5,0.0,0.53,0.25,0.7339191269071728,0.3767535372122508,0.7838077435822313,0.49585564078148503,0.4897184085223063,2,0.7838077435822313,0.3767535372122508
1139,0.57,0.55,0.51,0.18,0.5,0.0,0.51,0.43,0.6287334225473713,0.2950043307948753,0.668113701618264,0.3945504506719244,0.4908746331262356,2,0.668113701618264,0.2950043307948753
1140,0.44,0.43,0.46,0.28,0.5,0.0,0.45,0.29,0.6375567138984872,0.3965276440394877,0.6560062946519774,0.5135047369286757,0.48168932125220976,2,0.6560062946519774,0.3965276440394877
1141,0.46,0.5,0.5,0.28,0.5,0.0,0.5,0.37,0.7013116313409702,0.36525416815515405,0.7227065318383901,0.4816494940845226,0.4914200910180829,2,0.7227065318383901,0.36525416815515405
1144,0.38,0.58,0.46,0.21,0.5,0.0,0.52,0.22,0.6133758296610763,0.36118031303519954,0.6526196708305563,0.472429945385609,0.5200730098984784,2,0.6526196708305563,0.36118031303519954
1145,0.32,0.68,0.51,0.16,0.5,0.83,0.55,0.22,0.5112086400670347,0.2993396734314129,0.5463446544993014,0.3913802948743752,0.4753109423640916,2,0.5463446544993014,0.2993396734314129
1146,0.27,0.46,0.52,0.17,0.5,0.0,0.49,0.44,0.5021263996942558,0.3480112179669398,0.5315448015470199,0.46409586640417316,0.31649243666763766,2,0.5315448015470199,0.3480112179669398
1147,0.52,0.45,0.45,0.13,0.5,0.0,0.48,0.22,0.6451597477089561,0.3333436756011558,0.6851383574227105,0.43464043144807246,0.48062122202538987,2,0.6851383574227105,0.3333436756011558
1148,0.37,0.29,0.45,0.15,0.5,0.0,0.49,0.22,0.4940993481191178,0.39530954976845517,0.5267404451888258,0.5060582729891027,0.36324570540537204,2,0.5267404451888258,0.39530954976845517
1149,0.37,0.48,0.67,0.37,0.5,0.0,0.56,0.62,0.4098803852595163,0.2637694236400091,0.405220290935702,0.32632015396053077,0.26403830332589995,0,0.4098803852595163,0.2637694236400091
1150,0.44,0.59,0.54,0.18,0.5,0.0,0.49,0.22,0.6592990208784767,0.34498434261808963,0.6986798469810617,0.44763073896489397,0.49525831735034276,2,0.6986798469810617,0.34498434261808963
1151,0.48,0.65,0.36,0.24,0.5,0.0,0.54,0.31,0.5616969083994959,0.2796743345169917,0.5895506879860306,0.370497759269583,0.5878160737084572,2,0.5895506879860306,0.2796743345169917
1152,0.59,0.49,0.45,0.22,0.5,0.0,0.45,0.31,0.6506236423268774,0.3324759363355467,0.6830964987498895,0.43825381424959603,0.5540746054257386,2,0.6830964987498895,0.3324759363355467
1153,0.73,0.52,0.59,0.25,0.5,0.0,0.51,0.22,0.5953481785850578,0.26875339880371385,0.6170586126294478,0.34148097367663693,0.6416026618874191,2,0.6170586126294478,0.26875339880371385
1154,0.5,0.43,0.5,0.17,0.5,0.0,0.46,0.47,0.574114537323428,0.3365736240922803,0.61093644284579,0.4471692912085169,0.37140731501615976,2,0.61093644284579,0.3365736240922803
1155,0.23,0.13,0.51,0.16,0.5,0.0,0.53,0.51,0.31371767099201286,0.268538905766716,0.3344368142674163,0.34639376286862633,0.203606409598728,2,0.3344368142674163,0.268538905766716
1156,0.49,0.6,0.54,0.35,0.5,0.0,0.53,0.46,0.6007968772167095,0.27119334191436156,0.5993999005328636,0.3493412674617963,0.47158255693010226,0,0.6007968772167095,0.27119334191436156
1157,0.52,0.31,0.56,0.16,0.5,0.0,0.55,0.22,0.5724189674468292,0.34352063257430876,0.6057022424564694,0.436682912388486,0.3814459661244437,2,0.6057022424564694,0.34352063257430876
1158,0.49,0.48,0.51,0.21,0.5,0.0,0.53,0.22,0.732225166567705,0.3702974211758451,0.7775201666613037,0.48421134389040954,0.49470874990408387,2,0.7775201666613037,0.3702974211758451
1159,0.49,0.6,0.42,0.18,0.5,0.0,0.58,0.28,0.6149721984644465,0.2883469717007857,0.6568623130926317,0.38197141075354585,0.5591479455059651,2,0.6568623130926317,0.2883469717007857
1160,0.6,0.62,0.54,0.11,0.5,0.0,0.51,0.22,0.5888459896832756,0.2620930700844117,0.6235238133870837,0.34039546883203514,0.5690505130800804,2,0.6235238133870837,0.2620930700844117
1161,0.55,0.47,0.53,0.2,0.5,0.0,0.4,0.22,0.6630496851818171,0.34169609461743733,0.6982299390199553,0.43482408816578855,0.4617757943544786,2,0.6982299390199553,0.34169609461743733
1162,0.47,0.32,0.51,0.24,0.5,0.0,0.54,0.27,0.6317484368394448,0.3983302649413023,0.6616934934777101,0.5165623013808978,0.4267459048566604,2,0.6616934934777101,0.3983302649413023
1163,0.53,0.25,0.59,0.27,0.5,0.0,0.45,0.26,0.5635425153605776,0.3563939570164852,0.5771930941454738,0.43364374600878935,0.3943738607384436,2,0.5771930941454738,0.3563939570164852
1164,0.31,0.5,0.54,0.32,0.5,0.0,0.53,0.31,0.62356689936923,0.37038379563432033,0.629024076521934,0.47877528978459544,0.4267055432034297,2,0.629024076521934,0.37038379563432033
1165,0.25,0.33,0.48,0.18,0.5,0.0,0.42,0.33,0.4426719244361099,0.3759894374418489,0.4710635130814361,0.4902061312321312,0.2980613520012402,2,0.4710635130814361,0.3759894374418489
1166,0.55,0.46,0.47,0.15,0.5,0.0,0.47,0.22,0.6516437109694106,0.33155632373992017,0.692024112390581,0.43133533564893695,0.4952583173503429,2,0.692024112390581,0.33155632373992017
1168,0.5,0.52,0.51,0.22,0.5,0.0,0.46,0.37,0.7097158555141101,0.35327651242947977,0.7475685051752592,0.4682938831378855,0.4674532503672195,2,0.7475685051752592,0.35327651242947977
1169,0.62,0.33,0.49,0.24,0.5,0.0,0.51,0.42,0.5229758992815122,0.32019250332824933,0.5464374661689994,0.4217314836679886,0.45313439786537096,2,0.5464374661689994,0.32019250332824933
1171,0.52,0.56,0.55,0.16,0.5,0.0,0.53,0.39,0.637949699563882,0.2998180387094384,0.6742979633771308,0.39775958928163324,0.45313439786537096,2,0.6742979633771308,0.2998180387094384
1172,0.53,0.48,0.51,0.18,0.5,0.0,0.52,0.27,0.7614904242321967,0.35892172050890625,0.8086493781976822,0.47437346353502147,0.5109076069355218,2,0.8086493781976822,0.35892172050890625
1173,0.51,0.48,0.51,0.19,0.5,0.0,0.51,0.27,0.7872087369734553,0.3735695937973388,0.8391990840821382,0.49373301183821033,0.5109076069355218,2,0.8391990840821382,0.3735695937973388
1174,0.51,0.48,0.51,0.26,0.5,0.0,0.51,0.27,0.7967421804566623,0.3702974211758451,0.8278721492996707,0.48421134389040954,0.5479525883033607,2,0.8278721492996707,0.3702974211758451
1175,0.53,0.48,0.51,0.18,0.5,0.0,0.51,0.27,0.7691435302287244,0.3625289437701579,0.8167764395610776,0.479140996103844,0.5160423137497964,2,0.8167764395610776,0.3625289437701579
1176,0.6,0.46,0.51,0.1,0.5,0.0,0.48,0.31,0.6170559420464011,0.32878747646008216,0.6532916257925481,0.436832828192889,0.4674532503672195,2,0.6532916257925481,0.32878747646008216
1177,0.6,0.46,0.51,0.1,0.5,0.0,0.48,0.31,0.6170559420464011,0.32878747646008216,0.6532916257925481,0.436832828192889,0.4674532503672195,2,0.6532916257925481,0.32878747646008216
1178,0.44,0.39,0.63,0.11,0.5,0.0,0.49,0.26,0.5572499517921241,0.3828684788996848,0.590083225020464,0.4911420906973514,0.35329356651817717,2,0.590083225020464,0.3828684788996848
1179,0.51,0.5,0.49,0.45,0.5,0.0,0.48,0.22,0.7920725977274872,0.32405533463973385,0.7624230756451886,0.39695908208511055,0.4902882435435111,0,0.7920725977274872,0.32405533463973385
1180,0.45,0.45,0.51,0.3,0.5,0.0,0.48,0.44,0.6118210094663796,0.35912903783303884,0.6236484295093805,0.46987940476958023,0.4262710967734111,2,0.6236484295093805,0.35912903783303884
1181,0.38,0.42,0.47,0.12,0.5,0.0,0.47,0.53,0.4426719244361099,0.3352034698537127,0.4710635130814361,0.44625585504947185,0.30408259072185173,2,0.4710635130814361,0.3352034698537127
1183,0.41,0.42,0.23,0.16,0.5,0.0,0.4,0.22,0.4338663800042253,0.30435882199033926,0.46252837820137027,0.38942328596035963,0.3353941095589952,2,0.46252837820137027,0.30435882199033926
1184,0.25,0.42,0.21,0.14,0.5,0.0,0.41,0.22,0.35878976585543576,0.2676854362327875,0.3824920670616331,0.34331854989412,0.2773572223706118,2,0.3824920670616331,0.2676854362327875
1186,0.49,0.31,0.43,0.24,0.5,0.0,0.54,0.22,0.5684208865508449,0.3516819362834597,0.5972004089460675,0.44956850497555134,0.46126338106396514,2,0.5972004089460675,0.3516819362834597
1187,0.46,0.41,0.43,0.18,0.5,0.0,0.54,0.22,0.5976765752736075,0.3650018080495126,0.639109932033477,0.47741273258223155,0.4658991551134663,2,0.639109932033477,0.3650018080495126
1189,0.38,0.51,0.56,0.21,0.5,0.0,0.48,0.31,0.6590168983183035,0.42230038464016273,0.6925130199850382,0.5553314644173614,0.4187605783342696,2,0.6925130199850382,0.42230038464016273
1190,0.32,0.36,0.28,0.38,0.5,0.0,0.5,0.4,0.4203026830321615,0.3047639443811021,0.41603815173841785,0.3909834438593471,0.31653464517271956,0,0.4203026830321615,0.3047639443811021
1191,0.4,0.65,0.38,0.17,0.5,0.0,0.57,0.22,0.49843568782490266,0.27863489566087407,0.5333577469687556,0.36444709038859924,0.5150150500855488,2,0.5333577469687556,0.27863489566087407
1192,0.36,0.37,0.63,0.25,0.5,0.0,0.3,0.22,0.4393172182118852,0.39847763677672776,0.4551846997492222,0.47104795091411994,0.29740042993888305,2,0.4551846997492222,0.39847763677672776
1193,0.49,0.55,0.41,0.19,0.5,0.0,0.48,0.31,0.6659230254474617,0.3338363050439026,0.7091357573073728,0.4436375212636668,0.5378203417012686,2,0.7091357573073728,0.3338363050439026
1194,0.3,0.45,0.55,0.19,0.5,0.0,0.53,0.4,0.5196961100361839,0.36501037015140125,0.5510207682270998,0.48420793993126465,0.3323500448748824,2,0.5510207682270998,0.36501037015140125
1196,0.44,0.4,0.53,0.19,0.5,0.0,0.48,0.27,0.6672039800197076,0.4329468795748934,0.7052497273970089,0.5680880563176091,0.4187605783342695,2,0.7052497273970089,0.4329468795748934
1197,0.45,0.57,0.52,0.21,0.5,0.0,0.54,0.38,0.6358839304702422,0.3404940613025429,0.6718487228926023,0.4545089468420509,0.4622883199144684,2,0.6718487228926023,0.3404940613025429
1198,0.46,0.61,0.38,0.35,0.5,0.0,0.49,0.22,0.6118235137554371,0.28559776719759766,0.6137250469247587,0.36078461553532976,0.5930173422517719,2,0.6137250469247587,0.28559776719759766
1199,0.55,0.41,0.67,0.61,0.5,0.0,0.49,0.14,0.5236512081851654,0.32462605261716204,0.49050327493736773,0.34705014445050064,0.30951094973333526,0,0.5236512081851654,0.32462605261716204
1200,0.28,0.18,0.72,0.26,0.5,0.0,0.49,0.25,0.3824214903700093,0.35292461662933694,0.394645198393696,0.412069219449529,0.2611097582728973,2,0.394645198393696,0.35292461662933694
1202,0.36,0.5,0.39,0.23,0.5,0.0,0.5,0.22,0.6003598099372665,0.3633106347776113,0.63227951590267,0.4730597037481992,0.4807302427011811,2,0.63227951590267,0.3633106347776113
1203,0.48,0.54,0.56,0.29,0.5,0.0,0.51,0.43,0.6440360162195333,0.31200529225428403,0.6581871369368102,0.4057937466372633,0.47162716345545835,2,0.6581871369368102,0.31200529225428403
1204,0.33,0.37,0.49,0.22,0.5,0.0,0.55,0.22,0.5398573207669664,0.4113371710719982,0.5717155213873529,0.5360690420121473,0.3814459661244437,2,0.5717155213873529,0.4113371710719982
1205,0.58,0.43,0.32,0.11,0.5,0.0,0.49,0.22,0.5177528252251674,0.2771672306172952,0.5498364110368605,0.36219899721372284,0.45728475210473307,2,0.5498364110368605,0.2771672306172952
1206,0.58,0.64,0.42,0.3,0.5,0.0,0.54,0.22,0.5862389701680562,0.2503252864282527,0.5997330808830529,0.32061350565246605,0.7439528790673771,2,0.5997330808830529,0.2503252864282527
1210,0.58,0.37,0.58,0.16,0.5,0.0,0.51,0.22,0.5839825976459871,0.34306030097132245,0.6179382394113011,0.44057121991363574,0.43876730051272905,2,0.6179382394113011,0.34306030097132245
1211,0.39,0.39,0.65,0.16,0.5,0.0,0.45,0.22,0.5042206075802486,0.40460856526314903,0.5339293817538487,0.5056354816063275,0.32540790240199896,2,0.5339293817538487,0.40460856526314903
1212,0.51,0.59,0.55,0.21,0.5,0.0,0.52,0.22,0.7056742842725978,0.3214852133664383,0.7458304536479773,0.41657673313735255,0.5467377233115522,2,0.7458304536479773,0.3214852133664383
1213,0.41,0.35,0.6,0.22,0.5,0.0,0.56,0.79,0.3309340554992187,0.256556709543287,0.3474874622433857,0.3339403152113345,0.21619672682281332,2,0.3474874622433857,0.256556709543287
1214,0.43,0.28,0.41,0.32,0.5,0.0,0.52,0.22,0.5248135641319144,0.35639368829672824,0.5339780342504051,0.44221844522055087,0.4432412161646171,2,0.5339780342504051,0.35639368829672824
1215,0.41,0.49,0.55,0.13,0.5,0.0,0.55,0.22,0.6098160366216332,0.3519418934478857,0.6477376480422417,0.45602953479051045,0.4010031190158556,2,0.6477376480422417,0.3519418934478857
1216,0.23,0.29,0.46,0.0,0.5,0.0,0.43,0.31,0.3517177188493061,0.303154335295007,0.3742757900564698,0.3909765448701624,0.24648455751293322,2,0.3742757900564698,0.303154335295007
1217,0.25,0.48,0.45,0.32,0.5,0.0,0.4,0.22,0.5148248885975011,0.32578572246409093,0.5221711522390675,0.4048536712893699,0.4054483412633543,2,0.5221711522390675,0.32578572246409093
1218,0.38,0.34,0.55,0.44,0.5,0.0,0.48,0.26,0.6118006083453814,0.4127655211985296,0.5872139448502598,0.5006856326531539,0.35681024479892365,0,0.6118006083453814,0.4127655211985296
1219,0.61,0.54,0.54,0.38,0.5,0.0,0.54,0.29,0.6997337583711823,0.28693255139447665,0.6875585715471457,0.36363722482402255,0.5702610172299041,0,0.6997337583711823,0.28693255139447665
1220,0.48,0.17,0.37,0.33,0.5,0.0,0.44,0.36,0.43513113129089154,0.3003271857478809,0.4388127433256668,0.36952379187099915,0.34634406864974343,2,0.4388127433256668,0.3003271857478809
1221,0.47,0.47,0.5,0.19,0.5,0.0,0.51,0.26,0.7447508728655996,0.3885707616480515,0.7963800145941983,0.5126210546897194,0.495808005206534,2,0.7963800145941983,0.3885707616480515
1222,0.55,0.38,0.52,0.16,0.5,0.0,0.49,0.64,0.46199029393398305,0.2811757884968252,0.48720496272008057,0.3754581170383492,0.3133432843056638,2,0.48720496272008057,0.2811757884968252
1223,0.41,0.39,0.61,0.17,0.5,0.0,0.5,0.61,0.41933399070610194,0.3201951002080376,0.4439184443641956,0.4195313938338728,0.26435670448544635,2,0.4439184443641956,0.3201951002080376
1224,0.41,0.56,0.53,0.16,0.5,0.0,0.55,0.26,0.652887793950324,0.3493016033773574,0.6940028230395061,0.4587419505319039,0.4622883199144686,2,0.6940028230395061,0.3493016033773574
1226,0.31,0.51,0.38,0.18,0.5,0.0,0.46,0.31,0.540508911790704,0.34567379475527416,0.5751101289180014,0.45748467267789894,0.40647587008198155,2,0.5751101289180014,0.34567379475527416
1227,0.63,0.64,0.49,0.2,0.5,0.0,0.52,0.25,0.6235181929518705,0.274988756170632,0.6634186614031763,0.36201633072843786,0.7019277997866988,2,0.6634186614031763,0.274988756170632
1228,0.31,0.4,0.31,0.17,0.5,0.0,0.52,0.22,0.4562540418093487,0.3358453030347013,0.4878834167413764,0.439240918085205,0.3593138080149737,2,0.4878834167413764,0.3358453030347013
1229,0.44,0.65,0.49,0.16,0.5,0.0,0.48,0.31,0.6025520709565759,0.33383630504390266,0.6416525676789782,0.4436375212636668,0.5218078123496475,2,0.6416525676789782,0.33383630504390266
1230,0.48,0.44,0.46,0.37,0.5,0.0,0.46,0.36,0.6414884613260902,0.3482746416749885,0.6365773108870468,0.44613630743239413,0.45359472052660404,0,0.6414884613260902,0.3482746416749885
1231,0.5,0.49,0.46,0.22,0.5,0.0,0.53,0.25,0.7360550291817929,0.35090756655044053,0.7794912999986892,0.46099460762323635,0.5521559637693628,2,0.7794912999986892,0.35090756655044053
1232,0.62,0.42,0.47,0.16,0.5,0.0,0.52,0.22,0.5957701267282909,0.3205064199260208,0.6346024604071335,0.4192139391437574,0.530579181610176,2,0.6346024604071335,0.3205064199260208
1233,0.5,0.45,0.52,0.18,0.5,0.0,0.52,0.22,0.712618980579048,0.3684786457423838,0.7580540389280802,0.48074474702400655,0.4705815194667293,2,0.7580540389280802,0.3684786457423838
1234,0.59,0.51,0.47,0.21,0.5,0.0,0.47,0.22,0.690114567818565,0.32159027741278157,0.7286315551394389,0.41838272050278813,0.5754080720936192,2,0.7286315551394389,0.32159027741278157
1235,0.39,0.47,0.49,0.2,0.5,0.0,0.53,0.26,0.6719243464969887,0.41259863563686705,0.7172232435604435,0.5443197703981716,0.4576884742755018,2,0.7172232435604435,0.41259863563686705
1236,0.49,0.48,0.52,0.24,0.5,0.0,0.5,0.22,0.7537135925616563,0.3735125294199364,0.7864445167068459,0.4839931132828581,0.5103411785918506,2,0.7864445167068459,0.3735125294199364
1237,0.59,0.48,0.49,0.42,0.5,0.0,0.52,0.22,0.713541547001462,0.30197238954761013,0.6951782118902055,0.3746449963496816,0.5466910545937343,0,0.713541547001462,0.30197238954761013
1238,0.57,0.35,0.5,0.43,0.5,0.0,0.53,0.22,0.6408912772099288,0.330821718492773,0.6219156801644579,0.4056980453612722,0.45663475274715976,0,0.6408912772099288,0.330821718492773
1239,0.61,0.52,0.5,0.44,0.5,0.0,0.53,0.22,0.7218530229957967,0.2822394379542011,0.6984782934503638,0.3481634462259322,0.557734946477168,0,0.7218530229957967,0.2822394379542011
1240,0.49,0.51,0.52,0.13,0.5,0.0,0.51,0.33,0.70536572392777,0.3475609434160178,0.7489005030855604,0.46392267917726643,0.45313439786537096,2,0.7489005030855604,0.3475609434160178
1241,0.45,0.4,0.56,0.15,0.5,0.0,0.52,0.22,0.6037482656748245,0.3869538718682935,0.6412925507572984,0.5002211913772254,0.3970130713145458,2,0.6412925507572984,0.3869538718682935
1242,0.63,0.43,0.48,0.11,0.5,0.0,0.51,0.22,0.5781624585050986,0.30487513737501293,0.6158471232809968,0.39876863407439367,0.514898196987418,2,0.6158471232809968,0.30487513737501293
1243,0.63,0.43,0.48,0.11,0.5,0.0,0.51,0.22,0.5781624585050986,0.30487513737501293,0.6158471232809968,0.39876863407439367,0.514898196987418,2,0.6158471232809968,0.30487513737501293
1244,0.52,0.45,0.53,0.34,0.5,0.0,0.52,0.44,0.6489577289585765,0.31823084123865686,0.6472478790999914,0.4119319373700601,0.43970066165707233,0,0.6489577289585765,0.31823084123865686
1245,0.54,0.48,0.55,0.33,0.5,0.0,0.55,0.4,0.6477001597104125,0.3042247945875686,0.6485797100468509,0.39285128279648174,0.4622445966574936,2,0.6485797100468509,0.3042247945875686
1247,0.58,0.51,0.63,0.2,0.5,0.0,0.5,0.42,0.5971632580686936,0.2955294841448227,0.6285882169698676,0.38524978768754903,0.4315137365855449,2,0.6285882169698676,0.2955294841448227
1248,0.63,0.58,0.57,0.1,0.5,0.0,0.52,0.33,0.554606825086055,0.26287064301730223,0.5862064875745511,0.3472764826135904,0.5109076069355218,2,0.5862064875745511,0.26287064301730223
1249,0.54,0.67,0.56,0.15,0.5,0.0,0.57,0.33,0.5601807163441896,0.2643794753386541,0.5920979607204986,0.3500112949132627,0.5160423137497964,2,0.5920979607204986,0.2643794753386541
1250,0.41,0.59,0.65,0.14,0.5,0.0,0.49,0.33,0.5398354063186145,0.3313657883129132,0.5710516117070461,0.4295349939384867,0.39437386073844355,2,0.5710516117070461,0.3313657883129132
1251,0.47,0.38,0.5,0.15,0.5,0.0,0.49,0.47,0.5353008465185272,0.35787392801491125,0.569633363664738,0.47894907207186993,0.34629788518892907,2,0.569633363664738,0.35787392801491125
1253,0.42,0.5,0.59,0.17,0.5,0.0,0.51,0.22,0.6475249543542936,0.3662327996612634,0.6877915072645875,0.47002941472117454,0.425799767049714,2,0.6877915072645875,0.3662327996612634
1254,0.54,0.55,0.55,0.4,0.5,0.0,0.53,0.22,0.7317677181244335,0.2953836092143535,0.7145307201858682,0.364177584851718,0.5305338921614132,0,0.7317677181244335,0.2953836092143535
1255,0.31,0.31,0.57,0.15,0.5,0.0,0.5,0.22,0.4823082867403607,0.38433803566301855,0.5115029094081172,0.4872509778748215,0.31264847604455054,2,0.5115029094081172,0.38433803566301855
1256,0.38,0.42,0.5,0.19,0.5,0.0,0.44,0.22,0.5915443186753756,0.431859654182853,0.6306228068385744,0.5579341390469372,0.39349937505410737,2,0.6306228068385744,0.431859654182853
1257,0.33,0.36,0.62,0.26,0.5,0.0,0.55,0.22,0.4957654745320726,0.3875825820669137,0.5132143446960331,0.4847356496311292,0.3451465831082737,2,0.5132143446960331,0.3875825820669137
1258,0.38,0.42,0.5,0.19,0.5,0.0,0.44,0.22,0.5915443186753756,0.431859654182853,0.6306228068385744,0.5579341390469372,0.39349937505410737,2,0.6306228068385744,0.431859654182853
1259,0.47,0.56,0.58,0.19,0.5,0.0,0.44,0.64,0.46464064017509354,0.2505272908087717,0.49150867714663954,0.3262778350633635,0.3196732385370229,2,0.49150867714663954,0.2505272908087717
1260,0.32,0.32,0.52,0.18,0.5,0.0,0.48,0.34,0.5071728539085547,0.41815481660725096,0.5368869156152883,0.5500265071198697,0.31967323853702295,2,0.5368869156152883,0.41815481660725096
1261,0.28,0.27,0.5,0.14,0.5,0.0,0.5,0.28,0.4774591084191453,0.38160433385428505,0.5088497642929978,0.49382019084204687,0.3102254665332407,2,0.5088497642929978,0.38160433385428505
1262,0.41,0.46,0.57,0.25,0.5,0.0,0.57,0.38,0.5696078201418877,0.3646472683183845,0.5909839592594119,0.477539884372451,0.382293548668601,2,0.5909839592594119,0.3646472683183845
1263,0.44,0.54,0.51,0.16,0.5,0.0,0.58,0.22,0.6434071994644049,0.3318990117971826,0.687629387577738,0.43398633255305724,0.45212975416388695,2,0.687629387577738,0.3318990117971826
1264,0.44,0.55,0.51,0.16,0.5,0.0,0.6,0.22,0.6243916429731857,0.32208991358773953,0.6673068679115118,0.42116009804721194,0.44763098794300854,2,0.6673068679115118,0.32208991358773953
1266,0.4,0.56,0.53,0.15,0.5,0.0,0.49,0.22,0.6398137900844223,0.36096475078268625,0.6780307368831264,0.46944304618057076,0.4526320209914329,2,0.6780307368831264,0.36096475078268625
1269,0.58,0.55,0.51,0.13,0.5,0.0,0.52,0.22,0.6609015437050354,0.29436801648915023,0.7035759052339039,0.3849113475972351,0.541297592069001,2,0.7035759052339039,0.29436801648915023
1270,0.55,0.69,0.51,0.12,0.5,0.0,0.51,0.22,0.5920581629211411,0.26370491751051206,0.6302873126806865,0.3448167242405905,0.6042386316188175,2,0.6302873126806865,0.26370491751051206
1271,0.47,0.46,0.53,0.12,0.5,0.0,0.51,0.25,0.680724268694873,0.36153131302961816,0.7230553319201609,0.4737739842484051,0.4475689255499309,2,0.7230553319201609,0.36153131302961816
1272,0.57,0.29,0.63,0.22,0.5,0.0,0.49,0.27,0.5603375018125296,0.35511570804203135,0.5843874963571183,0.4449144973689736,0.40234074119688534,2,0.5843874963571183,0.35511570804203135
1273,0.52,0.49,0.59,0.21,0.5,0.0,0.47,0.22,0.7045849910461168,0.35005969102674733,0.7390496216124918,0.44660712653751977,0.4664167182431655,2,0.7390496216124918,0.35005969102674733
1274,0.41,0.42,0.53,0.17,0.5,0.0,0.48,0.58,0.47489599220712514,0.33482900706168023,0.5019758260976115,0.44474442308816864,0.2980613520012401,2,0.5019758260976115,0.33482900706168023
1275,0.45,0.36,0.5,0.19,0.5,0.0,0.53,0.7,0.4170253706960947,0.2882123847137246,0.44512711331594057,0.3844871093733963,0.2748399052757704,2,0.44512711331594057,0.2882123847137246
1276,0.53,0.51,0.54,0.21,0.5,0.0,0.45,0.22,0.733100561289094,0.34467441302784263,0.7688653149772018,0.44301694120491675,0.4952583173503429,2,0.7688653149772018,0.34467441302784263
1277,0.49,0.5,0.42,0.43,0.5,0.0,0.5,0.36,0.6947584906766727,0.30614703785849906,0.674029979754971,0.38956687361175246,0.4914856284686062,0,0.6947584906766727,0.30614703785849906
1278,0.44,0.49,0.49,0.27,0.5,0.0,0.52,0.22,0.7034112595743864,0.3715332065473622,0.7302220389165657,0.4793318743937174,0.5200730098984785,2,0.7302220389165657,0.3715332065473622
1279,0.25,0.26,0.53,0.17,0.5,0.0,0.45,0.22,0.43834833765767856,0.3634459480828407,0.46417590514910134,0.45404574029539435,0.2828960398170286,2,0.46417590514910134,0.3634459480828407
