,Unnamed: 0,mcg,gvh,alm,mit,erl,pox,vac,nuc,class_protein_localization,distance_from_0,distance_from_1,distance_from_2,closest,Probability_0,Probability_1,Probability_2,Probability0,Probability1,Probability2,cluster_label,Max_prob,Min_prob
1055,1055,0.46,0.44,0.58,0.17,0.5,0.0,0.55,0.22,CYT,0.3589463663296993,0.3456870730585906,0.11695951524599014,2,0.38477638975411815,0.3899122262874848,0.4901194862191102,0.3458611130057765,0.3082777739884471,0.3458611130057765,0,0.3458611130057765,0.3082777739884471
1056,1056,0.34,0.46,0.52,0.19,0.5,0.0,0.53,0.26,CYT,0.4167733534522934,0.3498368576774314,0.10973198128006424,2,0.3670435725690364,0.3924531092191608,0.4989580078102099,0.34407340508048057,0.3118531898390389,0.34407340508048057,0,0.34407340508048057,0.3118531898390389
1057,1057,0.58,0.56,0.46,0.14,0.5,0.0,0.51,0.22,CYT,0.19533785465940445,0.3810598526522374,0.20300574335515406,0,0.4520939811858813,0.3754660608398079,0.44864063172815777,0.3528969351914683,0.29420612961706333,0.35289693519146825,0,0.3528969351914683,0.29420612961706333
1058,1058,0.46,0.47,0.44,0.18,1.0,0.0,0.46,0.22,ME2,0.5827250820915083,0.5992913654601655,0.5083178128470323,2,0.3939469833839489,0.38747450649392173,0.4243775934638008,0.3393287439644999,0.3213425120709999,0.3393287439644999,0,0.3393287439644999,0.3213425120709999
1059,1059,0.44,0.71,0.5,0.21,0.5,0.0,0.54,0.27,CYT,0.26996707193413866,0.3683491836658071,0.2618651145887781,2,0.4389261143505191,0.3977998473713768,0.44249671992207,0.3445150117022031,0.3109699765955938,0.3445150117022031,0,0.3445150117022031,0.3109699765955938
1060,1060,0.56,0.49,0.32,0.22,0.5,0.0,0.5,0.22,ME2,0.2576527889519525,0.3551198962535185,0.2359807028848007,2,0.4370867929846133,0.39649549497171743,0.4466627664413365,0.3451485933846229,0.30970281323075416,0.3451485933846229,0,0.3451485933846229,0.30970281323075416
1061,1061,0.41,0.49,0.47,0.09,0.5,0.0,0.49,0.22,CYT,0.37310621453676224,0.4227653401971032,0.1408270203406204,2,0.3930439699473819,0.3740024554503586,0.4958139138423634,0.35192247953744205,0.29615504092511574,0.35192247953744205,0,0.35192247953744205,0.29615504092511574
1062,1062,0.44,0.51,0.53,0.3,0.5,0.0,0.53,0.22,CYT,0.3080173463980832,0.21467244434758825,0.14093231997984496,2,0.38878167963565696,0.4268202025526432,0.4594834747564158,0.33263073321798453,0.33473853356403094,0.33263073321798453,1,0.33473853356403094,0.33263073321798453
1063,1063,0.54,0.51,0.56,0.15,0.5,0.0,0.54,0.31,CYT,0.270638566407898,0.357555348148534,0.1432866905842011,2,0.4170672168229242,0.3823477819940338,0.4737118739721018,0.3498390890310805,0.300321821937839,0.3498390890310805,0,0.3498390890310805,0.300321821937839
1064,1064,0.51,0.51,0.32,0.27,0.5,0.0,0.54,0.22,ME3,0.2740450931496073,0.3164266534121605,0.2334686199678057,2,0.4273652683206116,0.4096313122053083,0.44506286865397454,0.34024480593807854,0.31951038812384286,0.34024480593807854,0,0.34024480593807854,0.31951038812384286
1065,1065,0.46,0.38,0.51,0.2,0.5,0.0,0.51,0.22,CYT,0.37347593593592143,0.3246572001016682,0.10132167110126,2,0.37496018848505697,0.3937194469686793,0.4922437994661677,0.34387654473497475,0.31224691053005055,0.34387654473497475,0,0.34387654473497475,0.31224691053005055
1066,1066,0.55,0.72,0.35,0.26,0.5,0.0,0.49,0.22,ME3,0.19116270251490447,0.3788180062927055,0.3418307449541429,0,0.4737579855110569,0.392698172713356,0.4074949621471236,0.3458739246609285,0.308252150678143,0.3458739246609285,0,0.3458739246609285,0.308252150678143
1067,1067,0.54,0.44,0.35,0.19,0.5,0.0,0.51,0.27,ME3,0.2945219496621628,0.3623939243439165,0.18754243327617526,2,0.4190841217011987,0.3915838594484913,0.4664035208221049,0.3466867912862017,0.30662641742759655,0.3466867912862017,0,0.3466867912862017,0.30662641742759655
1068,1068,0.65,0.66,0.37,0.12,0.5,0.0,0.52,0.27,ME3,0.1705732500344712,0.4673600697885483,0.3354625630302687,0,0.4882946969118662,0.3629018060591133,0.4140678286421716,0.35659051749430454,0.2868189650113909,0.35659051749430454,0,0.35659051749430454,0.2868189650113909
1069,1069,0.41,0.4,0.56,0.17,0.5,0.0,0.56,0.22,CYT,0.4121253309635829,0.3627335536053812,0.12397334175505365,2,0.37266728974828267,0.3915361366976341,0.4971232713405285,0.34479194114230793,0.31041611771538424,0.34479194114230793,0,0.34479194114230793,0.31041611771538424
1070,1070,0.39,0.71,0.38,0.14,0.5,0.0,0.5,0.22,ME2,0.34020143216812065,0.4581008788737624,0.30468858067679044,2,0.4333635601755855,0.3851672131600812,0.4490300706937158,0.34806756418268125,0.3038648716346376,0.34806756418268125,0,0.34806756418268125,0.3038648716346376
1071,1071,0.37,0.42,0.46,0.15,0.5,0.0,0.51,0.31,ME2,0.4200416165747384,0.3870349119498794,0.10541536449226807,2,0.3685736134472641,0.38094201099325103,0.504852702687689,0.3481538465398782,0.3036923069202435,0.3481538465398782,0,0.3481538465398782,0.3036923069202435
1072,1072,0.59,0.55,0.57,0.18,0.5,0.0,0.51,0.22,CYT,0.20897178333464514,0.34008064719631204,0.202174195866963,2,0.4436199701119592,0.3891089606471538,0.446645788141359,0.3479300259342454,0.3041399481315092,0.3479300259342454,0,0.3479300259342454,0.3041399481315092
1073,1073,0.48,0.51,0.5,0.24,0.5,0.0,0.54,0.38,CYT,0.29492051529124097,0.28905583884435143,0.13084169653170166,2,0.3999806301549145,0.40233327915522143,0.4713000500297291,0.3420505380752275,0.31589892384954493,0.3420505380752275,0,0.3420505380752275,0.31589892384954493
1074,1074,0.39,0.3,0.63,0.2,0.5,0.0,0.43,0.47,CYT,0.5552896572873801,0.4402850497448616,0.28179164159678777,2,0.363741466494922,0.4080737696170288,0.4781580728169825,0.336767006662448,0.326465986675104,0.3367670066624481,2,0.3367670066624481,0.326465986675104
1075,1075,0.47,0.52,0.54,0.25,0.5,0.0,0.54,0.29,MIT,0.2806573022362953,0.2565876059723833,0.10500707873461856,2,0.39450276591294736,0.4041135277272993,0.4702555991910171,0.340758736161461,0.31848252767707796,0.340758736161461,0,0.340758736161461,0.31848252767707796
1076,1076,0.77,0.82,0.4,0.36,0.5,0.0,0.38,0.22,ME1,0.2512162757246557,0.4778853988568805,0.5483597526088899,0,0.4911961645633315,0.39157397305913655,0.3649280064842798,0.34308144766077525,0.31383710467844944,0.34308144766077525,0,0.34308144766077525,0.31383710467844944
1077,1077,0.52,0.55,0.39,0.09,1.0,0.0,0.55,0.25,ME3,0.5622137269074925,0.6620706848180955,0.5401537568459112,2,0.4085017327980898,0.3696805292617105,0.41761340084867815,0.345424874529753,0.30915025094049403,0.345424874529753,0,0.345424874529753,0.30915025094049403
1078,1078,0.42,0.28,0.33,0.23,0.5,0.0,0.39,0.26,ME3,0.497621769427488,0.41563504863796813,0.27440673939026794,2,0.37739824426928975,0.40964367708084415,0.4717815264724781,0.33729105229593354,0.32541789540813304,0.33729105229593354,0,0.33729105229593354,0.32541789540813304
1079,1079,0.47,0.37,0.46,0.28,0.5,0.0,0.52,0.99,NUC,0.8224058596647305,0.7724290331825608,0.715232360635833,2,0.3519811681282893,0.3700190537794469,0.3917998699419552,0.3338934174601499,0.33221316507970033,0.3338934174601499,0,0.3338934174601499,0.33221316507970033
1080,1080,0.48,0.5,0.47,0.29,0.5,0.0,0.46,0.27,NUC,0.27247475828284523,0.21788183415853216,0.12548738676241256,2,0.3961852125487301,0.4184154065009004,0.4589169155901616,0.3357245208173568,0.3285509583652863,0.3357245208173568,0,0.3357245208173568,0.3285509583652863
1081,1081,0.3,0.33,0.55,0.12,0.5,0.0,0.53,0.38,CYT,0.5546460312025068,0.473564232065282,0.2283096857886963,2,0.35948609496738804,0.3898481470409261,0.4982051016875971,0.3437531653767419,0.3124936692465163,0.3437531653767419,0,0.3437531653767419,0.3124936692465163
1082,1082,0.49,0.49,0.52,0.18,0.5,0.0,0.51,0.25,NUC,0.2836455934232332,0.3179936235786469,0.07670730471855436,2,0.39340345099320656,0.3801202492229769,0.4838495284975663,0.34884350941214687,0.3023129811757063,0.3488435094121468,0,0.34884350941214687,0.3023129811757063
1083,1083,0.54,0.59,0.57,0.34,0.5,0.0,0.49,0.22,NUC,0.2227060245106757,0.19732610495193392,0.2406222321873001,1,0.4263001320427837,0.4372580626025553,0.4187304627100145,0.329500923955619,0.340998152088762,0.329500923955619,1,0.340998152088762,0.329500923955619
1084,1084,0.7,0.78,0.53,0.24,0.5,0.0,0.48,0.22,VAC,0.15360517144880087,0.4355770834388218,0.42674966972202505,0,0.5006595981135985,0.3776449669126312,0.3809933523222254,0.3500573368263045,0.29988532634739096,0.3500573368263045,0,0.3500573368263045,0.29988532634739096
1085,1085,0.85,0.69,0.34,0.31,0.5,0.0,0.57,0.3,ME1,0.2165578177343006,0.4899363139179437,0.5196248112134,0,0.4999115217459614,0.38033507103384734,0.36920946277178457,0.3477997407976297,0.3044005184047406,0.3477997407976297,0,0.3477997407976297,0.3044005184047406
1086,1086,0.56,0.59,0.45,0.15,0.5,0.0,0.54,0.22,MIT,0.1914848988929271,0.3792887351829449,0.21185267511813285,0,0.4544793820938725,0.376662180341165,0.4453162805127299,0.35245804143780957,0.2950839171243809,0.3524580414378095,0,0.35245804143780957,0.2950839171243809
1087,1087,0.47,0.56,0.53,0.44,0.5,0.0,0.53,0.22,MIT,0.3145283935349097,0.1097892076976342,0.2781736785579041,1,0.3886129347095311,0.4769077174158316,0.4030007958563369,0.3120222097251005,0.375955580549799,0.3120222097251005,1,0.375955580549799,0.3120222097251005
1088,1088,0.53,0.49,0.47,0.21,0.5,0.0,0.53,0.22,CYT,0.24318103225630064,0.3005268960091817,0.12812587997797611,2,0.4153652876159695,0.3922159105745153,0.4660129840348428,0.34602006037386107,0.3079598792522777,0.34602006037386107,0,0.34602006037386107,0.3079598792522777
1089,1089,0.7,0.57,0.34,0.19,0.5,0.0,0.53,0.27,ME2,0.1622467280120303,0.4215461079256533,0.3322773492899975,0,0.4850776438018147,0.37428202415516026,0.4092304100430633,0.3524811006147768,0.29503779877044645,0.3524811006147768,0,0.3524811006147768,0.29503779877044645
1090,1090,0.42,0.43,0.67,0.7,0.5,0.0,0.42,0.25,CYT,0.6120306650791163,0.2766401065612987,0.5367561547065189,1,0.3546504585990737,0.4959738677099629,0.38237706049138176,0.29887538123659696,0.40224923752680625,0.29887538123659696,1,0.40224923752680625,0.29887538123659696
1091,1091,0.47,0.44,0.53,0.18,0.5,0.0,0.47,0.29,NUC,0.3355980565276422,0.32421238428979593,0.05325997864287898,2,0.3723364140782704,0.3765999399473484,0.4938026099862225,0.3484798695248119,0.303040260950376,0.3484798695248119,0,0.3484798695248119,0.303040260950376
1092,1092,0.4,0.49,0.53,0.23,0.5,0.0,0.44,0.26,NUC,0.35477471251629683,0.28861186285698004,0.09505611402096514,2,0.37498967540151257,0.4006392285749915,0.4861985559599773,0.3412464297634007,0.31750714047319833,0.3412464297634007,0,0.3412464297634007,0.31750714047319833
1093,1093,0.45,0.65,0.51,0.17,0.5,0.0,0.49,0.22,NUC,0.26873121609525524,0.3682001048148924,0.21110781115130606,2,0.4313008987155657,0.39046451663854015,0.4568839373976121,0.34731368463205303,0.30537263073589394,0.34731368463205303,0,0.34731368463205303,0.30537263073589394
1094,1094,0.42,0.42,0.55,0.31,0.5,0.0,0.43,0.22,NUC,0.3878108926033961,0.2289231901525473,0.15955654236972008,2,0.3714165094993036,0.4353767736197836,0.4666495045224566,0.3290552281401997,0.34188954371960056,0.32905522814019966,1,0.34188954371960056,0.32905522814019966
1095,1095,0.45,0.41,0.53,0.49,0.5,0.0,0.49,0.31,NUC,0.4273084294760576,0.1086780797991716,0.2980203590302932,1,0.3586613141144412,0.4932464156854672,0.40816299775101794,0.3042782818056011,0.39144343638879775,0.3042782818056011,1,0.39144343638879775,0.3042782818056011
1096,1096,0.42,0.28,0.49,0.22,0.5,0.0,0.55,0.34,NUC,0.4789693852257016,0.3741614723375142,0.1905026713750418,2,0.3666762658858018,0.4071929950459268,0.4892854508904992,0.3388190333159942,0.3223619333680115,0.3388190333159942,0,0.3388190333159942,0.3223619333680115
1097,1097,0.47,0.5,0.47,0.22,0.5,0.0,0.53,0.45,NUC,0.3404067280131776,0.3426241631667242,0.18057750926177665,2,0.4022630316012079,0.40137202765079416,0.4719794284627104,0.3426750277939145,0.3146499444121709,0.3426750277939145,0,0.3426750277939145,0.3146499444121709
1098,1098,0.33,0.42,0.55,0.23,0.5,0.0,0.52,0.43,NUC,0.4797259785015194,0.3665524913984406,0.19263526046592064,2,0.3660618436748351,0.4099256402556163,0.4877939138403854,0.3378178215873895,0.324364356825221,0.3378178215873895,0,0.3378178215873895,0.324364356825221
1099,1099,0.56,0.55,0.57,0.15,0.5,0.0,0.54,0.25,CYT,0.2373195653398084,0.3625994705032361,0.18199393052131788,2,0.4346345811167952,0.3834563251636536,0.4593586463096772,0.34991331971342166,0.3001733605731567,0.34991331971342166,0,0.34991331971342166,0.3001733605731567
1100,1100,0.37,0.47,0.49,0.12,0.5,0.0,0.47,0.31,NUC,0.4070037873808927,0.4039078029255305,0.11404102469886647,2,0.3757662064753648,0.3769313755514464,0.5036743465267622,0.3499921213675169,0.30001575726496627,0.3499921213675169,0,0.3499921213675169,0.30001575726496627
1101,1101,0.32,0.6,0.48,0.13,0.5,0.0,0.53,0.22,NUC,0.4023152525003815,0.4286119222919445,0.2167385047330032,2,0.3986206797680274,0.38827490921699215,0.4799044565351053,0.3467497255821562,0.30650054883568745,0.3467497255821562,0,0.3467497255821562,0.30650054883568745
1102,1102,0.38,0.42,0.31,0.35,0.5,0.0,0.52,0.22,ME3,0.4289881700766099,0.30375935962246003,0.26772913152113503,2,0.38489631319158174,0.4362444677602048,0.452249048426381,0.32870741634035383,0.34258516731929245,0.32870741634035383,1,0.34258516731929245,0.32870741634035383
1103,1103,0.46,0.56,0.56,0.25,0.5,0.0,0.43,0.22,NUC,0.288090122286116,0.2700296707179615,0.16439052706611226,2,0.40610504568713096,0.4135061183814785,0.4595792764602512,0.33837194788192715,0.3232561042361457,0.33837194788192715,0,0.33837194788192715,0.3232561042361457
1104,1104,0.47,0.55,0.57,0.17,0.5,0.0,0.52,0.66,NUC,0.4992151656075045,0.5199622380042651,0.3935243133492152,2,0.4010375749451399,0.3928029370334276,0.4457445269086444,0.34155869718061016,0.3168826056387795,0.34155869718061016,0,0.34155869718061016,0.3168826056387795
1105,1105,0.37,0.55,0.52,0.13,0.5,0.0,0.42,0.8,CYT,0.6670827109259871,0.66823996477241,0.5375441387447037,2,0.3763044941501116,0.3758692662100069,0.428348541169694,0.3408038265253751,0.3183923469492497,0.3408038265253751,0,0.3408038265253751,0.3183923469492497
1106,1106,0.46,0.48,0.38,0.22,0.5,0.0,0.39,0.45,ME3,0.38224646095810205,0.38069073384146995,0.2377233666912811,2,0.4031334338452388,0.40376108756225465,0.4658159983221128,0.34137748478419283,0.3172450304316144,0.34137748478419283,0,0.34137748478419283,0.3172450304316144
1107,1107,0.8,0.69,0.53,0.33,0.5,0.0,0.51,0.22,ME2,0.15665169700730125,0.3986810897237851,0.4567928169527156,0,0.4989206063791376,0.3916691917551485,0.3695573202903592,0.3445938628797612,0.3108122742404777,0.3445938628797612,0,0.3445938628797612,0.3108122742404777
1108,1108,0.52,0.65,0.36,0.37,0.5,0.0,0.52,0.34,ME3,0.2415546693501425,0.2759993313600383,0.3164074584362205,0,0.4430198220541156,0.4280199694459498,0.41106926365319457,0.3330797338472953,0.3338405323054094,0.3330797338472953,1,0.3338405323054094,0.3330797338472953
1109,1109,0.19,0.16,0.68,0.36,0.5,0.0,0.49,0.21,NUC,0.7511990602682288,0.5017572488699499,0.4589720056305995,2,0.3320939153570233,0.42617907333911137,0.4448089486639613,0.3228802793456157,0.3542394413087686,0.3228802793456157,1,0.3542394413087686,0.3228802793456157
1110,1110,0.64,0.31,0.53,0.15,0.5,0.0,0.53,0.31,CYT,0.3816412296226258,0.421841369136681,0.25375056015008274,2,0.4098758683756892,0.39372559776291455,0.4657947205690063,0.34491618854468625,0.31016762291062755,0.34491618854468614,0,0.34491618854468625,0.31016762291062755
1111,1111,0.4,0.43,0.36,0.33,0.5,0.0,0.51,0.22,ME3,0.3901457763170161,0.2698458956178069,0.21431038525198498,2,0.38469286760387295,0.4338700868067271,0.4586469126283941,0.3301492581588861,0.3397014836822277,0.3301492581588861,1,0.3397014836822277,0.3301492581588861
1112,1112,0.47,0.56,0.51,0.2,0.5,0.0,0.52,0.59,NUC,0.4243375506775165,0.44833498453965054,0.32381566150451285,2,0.4090564369078339,0.3993569786413561,0.452313273735366,0.34161635426787645,0.316767291464247,0.34161635426787645,0,0.34161635426787645,0.316767291464247
1113,1113,0.4,0.75,0.44,0.12,0.5,0.0,0.49,0.22,NUC,0.3405425175070836,0.4762664680179016,0.32452759843297924,2,0.4377387396755612,0.38218252060985103,0.4448055261349533,0.3489070822594159,0.30218583548116806,0.3489070822594159,0,0.3489070822594159,0.30218583548116806
1114,1114,0.48,0.55,0.58,0.18,0.5,0.0,0.38,0.69,NUC,0.5363607972812698,0.5474919137458294,0.440163593738132,2,0.3970648405914437,0.3926695731056625,0.4371589230630685,0.3399740379458842,0.32005192410823163,0.3399740379458842,0,0.3399740379458842,0.32005192410823163
1115,1115,0.57,0.51,0.34,0.13,0.5,0.0,0.53,0.27,MIT,0.2599434094049617,0.42106254894834144,0.2318199028861253,2,0.4428828045055238,0.3769777042781384,0.4555150204583546,0.35220913541355764,0.2955817291728848,0.35220913541355764,0,0.35220913541355764,0.2955817291728848
1116,1116,0.23,0.37,0.32,0.13,0.5,0.0,0.53,0.22,MIT,0.5773558297750768,0.519405338267708,0.3096224814750241,2,0.3675396443847848,0.3894679902221402,0.4803737933603873,0.34262411677621013,0.31475176644757974,0.34262411677621013,0,0.34262411677621013,0.31475176644757974
1117,1117,0.54,0.5,0.51,0.26,0.5,0.0,0.52,0.22,CYT,0.2298332348010247,0.24700945351721715,0.14523384128644387,2,0.4159217777332118,0.4088388176807343,0.4526397710759107,0.3399723264507218,0.32005534709855643,0.33997232645072173,0,0.3399723264507218,0.32005534709855643
1118,1118,0.6,0.64,0.56,0.36,0.5,0.0,0.46,0.27,CYT,0.18228203552911476,0.2276916205055489,0.3032911220714974,0,0.4505726191611901,0.43056989821832425,0.39921901430254775,0.3318561251786957,0.33628774964260866,0.3318561251786957,1,0.33628774964260866,0.3318561251786957
1119,1119,0.27,0.41,0.24,0.2,0.5,0.0,0.49,0.22,ME3,0.5392009823625574,0.4829244486128767,0.326531230566519,2,0.377810523000622,0.3996820443105516,0.4673425777044631,0.33946386559260777,0.32107226881478435,0.33946386559260777,0,0.33946386559260777,0.32107226881478435
1120,1120,0.25,0.35,0.22,0.18,0.5,0.0,0.46,0.22,ME3,0.5959820036677412,0.5306103990849319,0.3679260834910819,2,0.3698195964423151,0.3948030030870003,0.4645509451930987,0.33940306688907823,0.32119386622184354,0.33940306688907823,0,0.33940306688907823,0.32119386622184354
1121,1121,0.39,0.45,0.51,0.29,0.5,0.0,0.54,0.22,CYT,0.3756282783422141,0.2481364732210091,0.13148652567835775,2,0.3722186420220877,0.4228312799490777,0.4751465019562218,0.33355673501201355,0.33288652997597284,0.33355673501201355,0,0.33355673501201355,0.33288652997597284
1122,1122,0.33,0.47,0.55,0.24,0.5,0.0,0.45,0.67,NUC,0.5953622364001873,0.5119202062605608,0.406854841745063,2,0.3726293085830258,0.4050563304058875,0.449929772454004,0.3350231161036862,0.3299537677926278,0.3350231161036862,0,0.3350231161036862,0.3299537677926278
1123,1123,0.37,0.4,0.38,0.18,0.5,0.0,0.51,0.22,ME3,0.4285584638237745,0.3879791073935982,0.16938622935578534,2,0.3790489770555688,0.3947468921799464,0.4911932614836227,0.3439722197630522,0.3120555604738955,0.34397221976305226,2,0.34397221976305226,0.3120555604738955
1124,1124,0.43,0.47,0.47,0.18,0.5,0.0,0.47,0.22,CYT,0.3375628212419972,0.3337627775763825,0.08661374117089259,2,0.3824618034520844,0.3839179399445018,0.4915569821646049,0.3474017285037813,0.3051965429924372,0.3474017285037813,0,0.3474017285037813,0.3051965429924372
1125,1125,0.66,0.43,0.57,0.6,0.5,0.0,0.19,0.33,NUC,0.5386157048053267,0.3685402358237048,0.559403285842017,1,0.38947383944239017,0.4616800725636138,0.3814611907708542,0.3127233426219051,0.3745533147561898,0.3127233426219051,1,0.3745533147561898,0.3127233426219051
1126,1126,0.55,0.4,0.62,0.22,0.5,0.0,0.37,0.28,NUC,0.3699158003934772,0.33249022325212324,0.21233799884131496,2,0.39771619759324667,0.41288299869856615,0.4655951506565938,0.33823662920704894,0.323526741585902,0.33823662920704894,0,0.33823662920704894,0.323526741585902
1127,1127,0.33,0.46,0.6,0.18,0.5,0.0,0.51,0.26,NUC,0.44622851899174815,0.3681676189143613,0.1486693663843834,2,0.3682822536336283,0.3981825377983856,0.4959171072887383,0.3422891922793379,0.31542161544132397,0.3422891922793379,0,0.3422891922793379,0.31542161544132397
1128,1128,0.51,0.5,0.54,0.11,0.5,0.0,0.6,0.22,NUC,0.31301783516945386,0.4051559171303041,0.17433366947695608,2,0.4156390594306085,0.3790541823001665,0.4774700348600918,0.35101983791107655,0.2979603241778468,0.35101983791107655,0,0.35101983791107655,0.2979603241778468
1129,1129,0.54,0.6,0.57,0.17,0.5,0.0,0.44,0.22,NUC,0.2341042986970086,0.3541152237556324,0.21122076927233827,2,0.439727953259646,0.38999944755168464,0.4499064971539123,0.3476128804606434,0.3047742390787132,0.3476128804606434,0,0.3476128804606434,0.3047742390787132
1130,1130,0.45,0.57,0.38,0.28,0.5,0.0,0.53,0.31,ME3,0.27597652408583684,0.2850193380598077,0.19589413518030285,2,0.4169279989489806,0.41317479196594203,0.4516899221183754,0.3388293256137396,0.32234134877252085,0.3388293256137396,0,0.3388293256137396,0.32234134877252085
1131,1131,0.55,0.57,0.51,0.07,0.5,0.0,0.55,0.22,CYT,0.2657375895578841,0.4431645818400457,0.22164519689802492,2,0.4417093927820863,0.3698972229223016,0.4616211698832702,0.3547403586736934,0.2905192826526132,0.3547403586736934,0,0.3547403586736934,0.2905192826526132
1132,1132,0.54,0.47,0.58,0.4,0.5,0.0,0.46,0.27,MIT,0.3115417264604412,0.1227780698683593,0.24218349925232066,1,0.3878802063333817,0.4684644423406291,0.4157377997968965,0.3158671071581321,0.36826578568373586,0.3158671071581321,1,0.36826578568373586,0.3158671071581321
1133,1133,0.36,0.32,0.55,0.27,0.5,0.0,0.47,0.43,NUC,0.5171053793506212,0.36002279820160504,0.22926060430152045,2,0.3601571115291667,0.4214170404708463,0.4802876197253041,0.33301774809508183,0.33396450380983617,0.33301774809508183,1,0.33396450380983617,0.33301774809508183
1134,1134,0.46,0.41,0.45,0.23,0.5,0.0,0.48,0.22,NUC,0.34440641918020004,0.29672120592981377,0.10679385946778,2,0.38154232528077536,0.4001770211960903,0.4838787450931552,0.3419020130238756,0.31619597395224897,0.34190201302387563,2,0.34190201302387563,0.31619597395224897
1135,1135,0.4,0.39,0.6,0.23,0.5,0.0,0.52,0.31,NUC,0.4283738294257847,0.31625433970425804,0.12754147599841129,2,0.3641585434349209,0.4073646871307327,0.4919719413664298,0.3387945216649274,0.3224109566701453,0.3387945216649274,0,0.3387945216649274,0.3224109566701453
1136,1136,0.52,0.47,0.58,0.18,0.5,0.0,0.34,0.11,CYT,0.3704412780409836,0.3866212915348178,0.2631346177009353,2,0.4110211700472693,0.4044243541705708,0.4575798395376356,0.3411562072190366,0.31768758556192694,0.3411562072190366,0,0.3411562072190366,0.31768758556192694
1137,1137,0.52,0.47,0.58,0.18,0.5,0.0,0.34,0.11,CYT,0.3704412780409836,0.3866212915348178,0.2631346177009353,2,0.4110211700472693,0.4044243541705708,0.4575798395376356,0.3411562072190366,0.31768758556192694,0.3411562072190366,0,0.3411562072190366,0.31768758556192694
1138,1138,0.5,0.45,0.51,0.19,0.5,0.0,0.53,0.25,CYT,0.2985708436800474,0.3135657411906519,0.07716437934890365,2,0.38888442609608265,0.3830966460145226,0.4852618580072335,0.3476441438495042,0.30471171230099164,0.3476441438495042,0,0.3476441438495042,0.30471171230099164
1139,1139,0.57,0.55,0.51,0.18,0.5,0.0,0.51,0.43,NUC,0.2607655235740656,0.3699744871031874,0.21753449641072645,2,0.4348820304306692,0.3898904633103661,0.4540947274555335,0.34756413455277785,0.3048717308944443,0.34756413455277785,0,0.34756413455277785,0.3048717308944443
1140,1140,0.44,0.43,0.46,0.28,0.5,0.0,0.45,0.29,NUC,0.3482540022249256,0.24812303938952135,0.11000057208332048,2,0.3755578054551421,0.4151099250584503,0.4765944083026898,0.33621781463218253,0.32756437073563494,0.33621781463218253,0,0.33621781463218253,0.32756437073563494
1141,1141,0.46,0.5,0.5,0.28,0.5,0.0,0.5,0.37,NUC,0.30924238077223265,0.24660904903926556,0.1285699105929732,2,0.390277840921372,0.4155039952738549,0.4675617232127964,0.3368452912005059,0.3263094175989884,0.3368452912005059,0,0.3368452912005059,0.3263094175989884
1142,1142,0.66,0.65,0.54,0.4,0.5,0.0,0.51,0.22,EXC,0.1714104284960085,0.2489033664158617,0.366311211777089,0,0.4643961397891344,0.4297677728300826,0.3821591535823338,0.3316383272343776,0.3367233455312448,0.3316383272343776,1,0.3367233455312448,0.3316383272343776
1143,1143,0.77,0.73,0.49,0.46,0.5,0.0,0.38,0.22,EXC,0.2653351990857936,0.3813273303501498,0.5234847706994752,0,0.4729116676819227,0.4211194365435237,0.3653146548698064,0.3328022969458098,0.3343954061083804,0.3328022969458098,1,0.3343954061083804,0.3328022969458098
1144,1144,0.38,0.58,0.46,0.21,0.5,0.0,0.52,0.22,NUC,0.328478269225454,0.33374221519805625,0.16503684116878128,2,0.4020005273531035,0.39988997807829096,0.4733782863115525,0.3432134540312283,0.3135730919375434,0.3432134540312283,0,0.3432134540312283,0.3135730919375434
1145,1145,0.32,0.68,0.51,0.16,0.5,0.83,0.55,0.22,POX,0.9113643396878768,0.9289219682341734,0.8669504065374659,2,0.34638035581428644,0.3403518164857852,0.36211121872556973,0.3377489816887903,0.3245020366224194,0.3377489816887903,0,0.3377489816887903,0.3245020366224194
1146,1146,0.27,0.46,0.52,0.17,0.5,0.0,0.49,0.44,NUC,0.5159245200023462,0.4376679997098391,0.23152138909135375,2,0.3681013674384325,0.3980648276354106,0.4891951483008167,0.34145408422194456,0.3170918315561108,0.34145408422194456,0,0.34145408422194456,0.3170918315561108
1147,1147,0.52,0.45,0.45,0.13,0.5,0.0,0.48,0.22,NUC,0.3036863029733536,0.3809208959225048,0.13796051408538887,2,0.40879429590232347,0.37840970812526986,0.4824792305729563,0.35098263180409717,0.29803473639180567,0.35098263180409717,0,0.35098263180409717,0.29803473639180567
1148,1148,0.37,0.29,0.45,0.15,0.5,0.0,0.49,0.22,NUC,0.5032592683315119,0.4322575751832985,0.20341486470273096,2,0.36704758579780783,0.39405606430758794,0.4953853303319171,0.3431915956117501,0.3136168087764998,0.3431915956117501,0,0.3431915956117501,0.3136168087764998
1149,1149,0.37,0.48,0.67,0.37,0.5,0.0,0.56,0.62,NUC,0.5764636173432572,0.429973487018257,0.4205239121031608,2,0.3721260538223571,0.4308339640077371,0.4349244581036337,0.32597973704987215,0.3480405259002558,0.32597973704987215,1,0.3480405259002558,0.32597973704987215
1150,1150,0.44,0.59,0.54,0.18,0.5,0.0,0.49,0.22,NUC,0.290334055467678,0.3389810908159861,0.15809943080504055,2,0.4123541106076635,0.3927744138945868,0.4706511195052197,0.346064947132717,0.307870105734566,0.346064947132717,0,0.346064947132717,0.307870105734566
